Id,Module,Label,Path
Travel.FavoriteHotelsListExt0,Travel,FavoriteHotelsListExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Favorites/Views/FavoriteHotelsList+Model.swift
TWebView.WebViewMessageHandlingStrategy,TWebView,WebViewMessageHandlingStrategy,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/WebView/Impl/WebViewMessageHandler.swift
TTheme.ThemeReaderModifier,TTheme,ThemeReaderModifier,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Theme/Impl/ThemeReaderModifier.swift
TProto.Travel_App_Backend_Api_Serverconfig_V1_MainHotelsScreenConfigExt0,TProto,Travel_App_Backend_Api_Serverconfig_V1_MainHotelsScreenConfigExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/serverconfig_v1_server_config.pb.swift
TTrips.TripGuideView,TTrips,TripGuideView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripGuide/View/MainViews/TripGuideView.swift
TFeatureFlags.DefaultPredefinedValueProvider,TFeatureFlags,DefaultPredefinedValueProvider,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/FeatureFlags/Impl/Predefined+default.swift
TUtils.DebouncingPolicy,TUtils,DebouncingPolicy,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Utils/Impl/Debounce/DebouncingPolicy.swift
TProto.Travel_App_Backend_Api_Maprecommendations_V1_MainObjectInformation.OneOf_Value,TProto,Travel_App_Backend_Api_Maprecommendations_V1_MainObjectInformation.OneOf_Value,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/maprecommendations_v1_map_recommendations.pb.swift
TProto.Travel_App_Backend_Api_Travelers_V1_ListFieldsReq,TProto,Travel_App_Backend_Api_Travelers_V1_ListFieldsReq,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/travelers_v1_travelers_api.pb.swift
TAccountManagement.AuthentificatorTwinWrapper,TAccountManagement,AuthentificatorTwinWrapper,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/AccountManagement/Impl/Twins/AuthentificatorTwin.swift
Travel.HotelsQuickFiltersViewExt0,Travel,HotelsQuickFiltersViewExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Serp/Views/QuickFilters/HotelsQuickFiltersView+Model.swift
TBatteryTracking.FloatExt0,TBatteryTracking,FloatExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/BatteryTracking/Impl/BatteryTracker.swift
TProto.Travel_App_Backend_Api_Commonorder_V1_AviaCompanySnippetDataExt0,TProto,Travel_App_Backend_Api_Commonorder_V1_AviaCompanySnippetDataExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/commonorder_v1_order.pb.swift
Travel.TrainsWebViewFetchingService,Travel,TrainsWebViewFetchingService,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/TrainsWebView/TrainsWebViewFetchingService.swift
TTrips.TripGuideScrollBlockView,TTrips,TripGuideScrollBlockView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripGuide/View/GuideContent/TripGuideScrollBlockView.swift
TProto.Travel_App_Backend_Api_Tripstestcontext_V1_SleepFact,TProto,Travel_App_Backend_Api_Tripstestcontext_V1_SleepFact,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/tripstestcontext_v1_fact.pb.swift
TUIComponents.LazyContent,TUIComponents,LazyContent,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/LazyContent.swift
Travel.ReviewRatingViewExt0.Model,Travel,ReviewRatingViewExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/HotelDetails/Views/Reviews/ReviewRatingView+Model.swift
TNotificationsRegisterer.StubNotificationsManager,TNotificationsRegisterer,StubNotificationsManager,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/NotificationsRegisterer/Impl/NotificationsManaging.swift
TProto.Travel_App_Backend_Api_Promo_V1_ProfileInfo,TProto,Travel_App_Backend_Api_Promo_V1_ProfileInfo,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/promo_v1_loyalty.pb.swift
TProto.Travel_App_Backend_Api_Trips_V1_ListTripsResponse.OneOf_Value,TProto,Travel_App_Backend_Api_Trips_V1_ListTripsResponse.OneOf_Value,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/trips_v1_trips_api.pb.swift
THotelSerp.HotelsNotFoundView,THotelSerp,HotelsNotFoundView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelSerp/Impl/View/HotelsNotFound/HotelsNotFoundView.swift
Travel.HotelRoomsViewExt0.Model,Travel,HotelRoomsViewExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/HotelRooms/Views/HotelRoomsView+Model.swift
TProto.Travel_App_Backend_Api_Hotels_V1_NavigationTokensExt0,TProto,Travel_App_Backend_Api_Hotels_V1_NavigationTokensExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_hotels.pb.swift
Travel.AirportsListViewExt0,Travel,AirportsListViewExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Filters/Avia/Views/AirportsFilter/AirportsListView.swift
THotelDetailsMap.MapRouteService,THotelDetailsMap,MapRouteService,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelDetailsMap/Impl/HotelMap/Service/MapRouteService.swift
TProto.Google_Rpc_QuotaFailure.Violation,TProto,Google_Rpc_QuotaFailure.Violation,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/google/errors/error_details.pb.swift
TProto.Travel_App_Backend_Api_Trips_V1_DeleteSummaryStoryResponse,TProto,Travel_App_Backend_Api_Trips_V1_DeleteSummaryStoryResponse,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/trips_v1_trips_api.pb.swift
TProto.Travel_App_Backend_Api_Urlparser_V1_HotelsSearchForm,TProto,Travel_App_Backend_Api_Urlparser_V1_HotelsSearchForm,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/urlparser_v1_screen.pb.swift
TCalendar.FlatMonthView_Previews,TCalendar,FlatMonthView_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Calendar/Impl/Views/FlatCalendar/FlatMonthView.swift
Travel.CrowdAuthorizationGraph,Travel,CrowdAuthorizationGraph,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/CrowdAuthorisation/CrowdAuthorizationGraph.swift
TDivPro.DivProStub,TDivPro,DivProStub,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/DivPro/Impl/DivProStub.swift
TTripSummary.PermissionStoryTutorialContentViewExt0,TTripSummary,PermissionStoryTutorialContentViewExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/TripSummary/Impl/Stories/PermissionsStory/ContentView/Tutorial/PermissionStoryTutorialContentView.swift
THotelCollectionsMap.HotelCollectionsMapViewExt0.Layout.MapSafeArea,THotelCollectionsMap,HotelCollectionsMapViewExt0.Layout.MapSafeArea,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelCollectionsMap/Impl/HotelCollectionsMapView.swift
TUIComponents.CheckboxView_Previews,TUIComponents,CheckboxView_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/CheckboxView.swift
TTrips.SkiResortWeatherViewExt0,TTrips,SkiResortWeatherViewExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripGuide/View/SkiResort/Weather/SkiResortWeatherViewModel.swift
TProto.Travel_App_Backend_Api_Common_V1_Price,TProto,Travel_App_Backend_Api_Common_V1_Price,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/common_v1_money.pb.swift
TProto.Travel_App_Backend_Api_Serverconfig_V1_MessengerConfig,TProto,Travel_App_Backend_Api_Serverconfig_V1_MessengerConfig,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/serverconfig_v1_server_config.pb.swift
TTrips.TripGuideViewExt0.Model,TTrips,TripGuideViewExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripGuide/View/MainViews/TripGuideViewModel.swift
TProto.Travel_App_Backend_Api_Trips_V1_BusWidgetExt0._StorageClass,TProto,Travel_App_Backend_Api_Trips_V1_BusWidgetExt0._StorageClass,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/trips_v1_widget.pb.swift
TProto.Travel_App_Backend_Api_Hotels_V1_GetHotelOfferRspExt0,TProto,Travel_App_Backend_Api_Hotels_V1_GetHotelOfferRspExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_hotels_api.pb.swift
THotelDetailsMap.MapPinsServiceExt3,THotelDetailsMap,MapPinsServiceExt3,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/HotelDetailsMap/Impl/HotelMap/Service/MapPinsService.swift
TInputs.CityQuickInputsView,TInputs,CityQuickInputsView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Inputs/Impl/Views/CityQuickInputs/CityQuickInputsView.swift
TGallery.GalleryStateMachineExt0.Action,TGallery,GalleryStateMachineExt0.Action,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Gallery/Impl/GalleryStateMachine.swift
TProto.Travel_App_Backend_Api_Promo_V1_LoyaltyLevelExt0,TProto,Travel_App_Backend_Api_Promo_V1_LoyaltyLevelExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/promo_v1_loyalty.pb.swift
TUIComponents.ContextErrorView,TUIComponents,ContextErrorView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/ContextError/ContextErrorView.swift
TProto.Travel_App_Backend_Api_Avia_V1_SearchFiltersReq.DepartureAndArrivalFilter,TProto,Travel_App_Backend_Api_Avia_V1_SearchFiltersReq.DepartureAndArrivalFilter,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/avia_v1_avia.pb.swift
Travel.SliderView,Travel,SliderView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Discovery/LiquidSwipeView/SliderView.swift
TTrips.BigResortButtonExt0,TTrips,BigResortButtonExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripGuide/View/CommonViews/BigResortButtonModel.swift
Travel.AviaDetailsCellExt0.Model,Travel,AviaDetailsCellExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/HappyPage/Views/Cells/AviaDetailsCell+Model.swift
TNetwork.ExperimentsStorageExt0,TNetwork,ExperimentsStorageExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Network/Impl/Experiments/ExperimentsStorage.swift
TNetwork.URLSessionConfigurationExt0,TNetwork,URLSessionConfigurationExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Network/Impl/HTTPHeader.swift
Travel.OrderProcessingView_Previews,Travel,OrderProcessingView_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Order/OrderProcessingView.swift
TUIComponents.ExpandableTextViewContainerExt0,TUIComponents,ExpandableTextViewContainerExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/ExpandableText/ExpandableTextViewContainer.swift
Travel.HappyPageGraphExt0,Travel,HappyPageGraphExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/HappyPage/HappyPageGraph.swift
TTrips.BigResortButtonExt0.Model,TTrips,BigResortButtonExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripGuide/View/CommonViews/BigResortButtonModel.swift
TProto.Travel_App_Backend_Api_Travelers_V1_BonusCardTypeExt0,TProto,Travel_App_Backend_Api_Travelers_V1_BonusCardTypeExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/travelers_v1_travelers.pb.swift
Travel.RootCoordinatorExt2,Travel,RootCoordinatorExt2,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/RootNavigation/RootCoordinator.swift
TUIComponents.IconTextBadgeView,TUIComponents,IconTextBadgeView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/TextBadges/IconTextBadgeView.swift
TInputs.SearchHotelGuestsCountersStack_Previews,TInputs,SearchHotelGuestsCountersStack_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Inputs/Impl/Views/HotelGuestsSelection/SearchHotelGuestsCountersStack.swift
TProto.Travel_App_Backend_Api_Hotels_V1_ReviewRspExt0._StorageClass,TProto,Travel_App_Backend_Api_Hotels_V1_ReviewRspExt0._StorageClass,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_reviews.pb.swift
TAviaSnippet.BadgeType,TAviaSnippet,BadgeType,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/AviaSnippet/Impl/Models/BadgeType.swift
TProto.Travel_App_Backend_Api_Hotels_V1_RoomBedIcon,TProto,Travel_App_Backend_Api_Hotels_V1_RoomBedIcon,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_offers.pb.swift
TProto.Travel_App_Backend_Api_Hotels_V1_KeyphrasematchExt0,TProto,Travel_App_Backend_Api_Hotels_V1_KeyphrasematchExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_reviews.pb.swift
TravelUITests.SearchTripsWebViewWrapperScreen,TravelUITests,SearchTripsWebViewWrapperScreen,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/UITests/Screens/SearchTripsWebViewWrapperScreen.swift
TGallery.GalleryGridView_Previews.PreviewModifier,TGallery,GalleryGridView_Previews.PreviewModifier,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Gallery/Impl/Views/GalleryGridView.swift
SnackbarUnitTests.SnackbarContainer_Previews,SnackbarUnitTests,SnackbarContainer_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Snackbar/UnitTests/Sources/SnapshotTests/SnackbarTests.swift
TProto.Travel_App_Backend_Api_Travelers_V1_DeleteBonusCardRsp,TProto,Travel_App_Backend_Api_Travelers_V1_DeleteBonusCardRsp,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/travelers_v1_travelers_api.pb.swift
TProto.Travel_App_Backend_Api_Promo_V1_PromoCampaign1.ResultScreen,TProto,Travel_App_Backend_Api_Promo_V1_PromoCampaign1.ResultScreen,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/promo_v1_campaign1.pb.swift
TUtils.TaggedExt19,TUtils,TaggedExt19,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Utils/Impl/Tagged.swift
TTrips.BookingsListState,TTrips,BookingsListState,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/BookingsList/Store/BookingsListState.swift
TUtils.RandomAccessCollectionExt0,TUtils,RandomAccessCollectionExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Utils/Impl/RandomAccessCollection+fromEnd.swift
TCalendar.StubTicketPricesServiceFactory,TCalendar,StubTicketPricesServiceFactory,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Calendar/Impl/Services/ServiceFactory/TicketPrices/TicketPricesServiceFactory+stub.swift
TWebView.PortalJSMessageExt0.CreateOrderPayload,TWebView,PortalJSMessageExt0.CreateOrderPayload,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/WebView/Impl/PortalJSMessage+Payload.swift
TUIComponents.BadgeIcon,TUIComponents,BadgeIcon,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/TextBadges/BadgeIcon.swift
TConstants.ConstantsExt0,TConstants,ConstantsExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Constants/Impl/Constants.swift
TInputs.RoutePointsPreview_Previews,TInputs,RoutePointsPreview_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Inputs/Impl/Views/Transport/RoutePointsPreview.swift
TUIComponents.CircularProgressView_Previews,TUIComponents,CircularProgressView_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/ProgressViews/CircularProgressView.swift
TLocalization.TLocalizationStrings,TLocalization,TLocalizationStrings,/Users/rofle100lvl/arcadia/mobile/travel/ios/Derived/Sources/TuistStrings+TLocalization.swift
TravelUITests.HotelCollectionsInputsScreen,TravelUITests,HotelCollectionsInputsScreen,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/UITests/Screens/HotelCollectionsInputsScreen.swift
Travel.AviaMultipleSelectionView,Travel,AviaMultipleSelectionView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Filters/Avia/Views/AviaMultipleSelectionView.swift
Travel.HotelsSerpStateMachineExt0.SnippetsRequest,Travel,HotelsSerpStateMachineExt0.SnippetsRequest,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Serp/State/Hotels/HotelsSerpStateMachine+SearchContext.swift
TTrips.BookingsListSkeletonViewExt0,TTrips,BookingsListSkeletonViewExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/BookingsList/View/BookingsSkeleton/BookingsListSkeletonView.swift
TProto.Travel_App_Backend_Api_Home_V1_UserGalleryExt0,TProto,Travel_App_Backend_Api_Home_V1_UserGalleryExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/home_v1_trip_summary.pb.swift
TNotificationsInContextAPI.NotificationsAuthRequestViewModifier,TNotificationsInContextAPI,NotificationsAuthRequestViewModifier,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/NotificationsInContext/API/NotificationsAuthorizationRequestViewModifier.swift
TProto.Travel_App_Backend_Api_Hotels_V1_Keyphrase,TProto,Travel_App_Backend_Api_Hotels_V1_Keyphrase,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_reviews.pb.swift
TLoyaltyContext.LoyaltyNotificationViewModelExt1,TLoyaltyContext,LoyaltyNotificationViewModelExt1,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/LoyaltyContext/Impl/Notification/Model/LoyaltyNotificationViewModel.swift
TProto.Travel_App_Backend_Api_Hotelcollections_V1_HotelOfferExt0,TProto,Travel_App_Backend_Api_Hotelcollections_V1_HotelOfferExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotelcollections_v1_misc.pb.swift
Travel.HotelPriceSliderViewExt0.Model,Travel,HotelPriceSliderViewExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/Serp/Views/HotelPriceSliderView+Model.swift
TProto.Travel_App_Backend_Api_Common_V1_CoordinatesExt0,TProto,Travel_App_Backend_Api_Common_V1_CoordinatesExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/common_v1_geo.pb.swift
TUIComponents.SearchBar.Coordinator,TUIComponents,SearchBar.Coordinator,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UIComponents/Impl/SearchBar.swift
TProto.Travel_App_Backend_Api_Hotels_V1_LogHotelsSuggestSelectedReq,TProto,Travel_App_Backend_Api_Hotels_V1_LogHotelsSuggestSelectedReq,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_hotels_api.pb.swift
TLoyaltyProgram.OldLoyaltyProfileBannerView_Previews,TLoyaltyProgram,OldLoyaltyProfileBannerView_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/LoyaltyProgram/Impl/Views/LoyaltyProfileBannerView.swift
TMapKit.YMKMapObjectCollectionExt0,TMapKit,YMKMapObjectCollectionExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/MapKit/Impl/YMKMapObjectCollection+forEach.swift
TAviaSnippet.AviaCompaniesView_Previews,TAviaSnippet,AviaCompaniesView_Previews,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/AviaSnippet/Impl/Views/AviaCompaniesView.swift
TCheckout.PlusAnnotationsViewExt0.Model,TCheckout,PlusAnnotationsViewExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Checkout/Impl/PaymentDetails/Models/SbpAnnotationsView+Model.swift
TProto.Travel_App_Backend_Api_Trips_V1_SkiResortWeatherOnAltitudeExt0,TProto,Travel_App_Backend_Api_Trips_V1_SkiResortWeatherOnAltitudeExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/trips_v1_point.pb.swift
TInputs.AviaGuestsView,TInputs,AviaGuestsView,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Inputs/Impl/Views/AviaGuestsView.swift
TProto.Travel_App_Backend_Api_Hotels_V1_HotelsSuggestReq,TProto,Travel_App_Backend_Api_Hotels_V1_HotelsSuggestReq,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_hotels_api.pb.swift
TProto.Travel_App_Backend_Api_Hotels_V1_GetFavoritesRspExt0,TProto,Travel_App_Backend_Api_Hotels_V1_GetFavoritesRspExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_favorites.pb.swift
TTripSummaryAPI.TripSummaryFinalStoryModel,TTripSummaryAPI,TripSummaryFinalStoryModel,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/TripSummary/API/Stories/TripSummaryFinalStoryModel.swift
TTrips.SeasideResortWeatherViewExt0.Model,TTrips,SeasideResortWeatherViewExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Trips/Impl/TripGuide/View/SeasideResort/Weather/SeasideResortWeatherViewModel.swift
TProto.Travel_App_Backend_Api_Hotels_V1_SbpPromoExt0,TProto,Travel_App_Backend_Api_Hotels_V1_SbpPromoExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/hotels_v1_offers.pb.swift
TUITestsHelper.JsonMockOkResponseExt0,TUITestsHelper,JsonMockOkResponseExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/UITestsHelper/Impl/JsonMockOkResponses/AviaPriceResponses.swift
TProto.Travel_App_Backend_Api_Promo_V1_PromoCampaign1.PhotoScreen,TProto,Travel_App_Backend_Api_Promo_V1_PromoCampaign1.PhotoScreen,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Proto/Impl/promo_v1_campaign1.pb.swift
TNavigation.NavigationLoggingServiceExt0,TNavigation,NavigationLoggingServiceExt0,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Navigation/Impl/NavigationLoggingService+Screen.swift
Travel.ReviewCardWithRatingsViewExt0.Model,Travel,ReviewCardWithRatingsViewExt0.Model,/Users/rofle100lvl/arcadia/mobile/travel/ios/Targets/Travel/Impl/Modules/HotelDetails/Views/Reviews/ReviewCardWithRatingsView+Model.swift
