Source,Target,Type
THotelDetailsMap.PlaceDetailsState,TGallery.ImageSliderContainerModel,directed
Travel.TrainsWebViewStateMachine,Travel.TrainsWebViewStateMachineExt0,directed
Travel.TrainsWebViewStateMachine,Travel.TrainsWebViewStateMachine.InitialData,directed
Travel.TrainsWebViewStateMachine,TLoyaltyProgramAPI.ViewState,directed
Travel.AviaFilterSelectionView,TLocalization.TLocalizationStrings,directed
Travel.AviaFilterSelectionView,Travel.AviaFilterType,directed
Travel.AviaFilterSelectionView,Travel.AviaSingleSelectionView,directed
Travel.AviaFilterSelectionView,Travel.AviaTransfersFilterView,directed
Travel.AviaFilterSelectionView,Travel.AviaFiltersStateMachine,directed
Travel.AviaFilterSelectionView,Travel.AviaFilterSelectionViewExt0,directed
Travel.AviaFilterSelectionView,Travel.SubmitFiltersButton,directed
Travel.AviaFilterSelectionView,Travel.AviaCompaniesFilterView,directed
Travel.AviaFilterSelectionView,Travel.AirportsFilterView,directed
TCheckout.AdditionalGuestView,TCheckout.SuggestCarouselView,directed
TCheckout.AdditionalGuestView,TCheckout.AdditionalGuestViewExt0,directed
TCheckout.AdditionalGuestView,TCheckout.GuestNameView,directed
TAppSettings.AppSettingsCellView_Previews,TAppSettings.AppSettingsCellView_Previews.PreviewModifier,directed
TAppSettings.AppSettingsCellView_Previews,TAppSettings.AppSettingsCellView,directed
TInputs.CityQuickInputsView,TInputs.CityQuickInputsViewExt0,directed
TInputs.CityQuickInputsView,TUIComponents.PlainButton,directed
TInputs.CityQuickInputsView,TInputs.DateAndGuestsButtonsView,directed
TInputs.CityQuickInputsView,TLocalization.TLocalizationStrings,directed
TNotificationsInContext.NotificationsRequestScheduler,TNotificationsInContextAPI.NotificationsRequestSchedule,directed
TNotificationsInContext.NotificationsRequestScheduler,TNotificationsInContext.NotificationsRequestSchedulerExt0,directed
TProto.Travel_App_Backend_Api_Notifications_V1_UpdateSubscriptionsResponseExt0,TProto.Travel_App_Backend_Api_Notifications_V1_UpdateSubscriptionsResponse,directed
THotelCore.HotelIdExt1,THotelCore.HotelId,directed
TInputs.RoutePointsPreview_Previews,TInputs.RoutePointsPreview_Previews.PreviewModifier,directed
TInputs.RoutePointsPreview_Previews,TInputs.RoutePointsPreview,directed
TAppSettings.AppSettingsCellView,TAppSettings.AppSettingsCellViewExt0,directed
TInputs.ChildView_Previews,TInputs.ChildSelectionView,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewActionRouteExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewActionCore,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewActionRouteExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewInternalActions,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewActionRouteExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewActionRouteExt0._StorageClass,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewActionRouteExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewActionRoute,directed
TUIComponents.Chip,TUIComponents.ChipExt0,directed
TReviewToHotel.OwnReviewPhotosLineExt0.Model,TMediaManager.MediaManager,directed
TProto.Travel_App_Backend_Api_Hotels_V1_PassengerDocumentInfo,TProto.Travel_App_Backend_Api_Hotels_V1_PassengerType,directed
TProto.Travel_App_Backend_Api_Hotels_V1_PassengerDocumentInfo,TProto.Google_Type_Date,directed
TProto.Travel_App_Backend_Api_Hotels_V1_PassengerDocumentInfo,TProto.Travel_App_Backend_Api_Hotels_V1_PassengerDocumentInfoExt0,directed
TCheckout.PlusViewExt0.Model,TCheckout.PlusOptions,directed
TUtils.URLExt0,TAnalytics.MetricEvent,directed
TProto.Travel_App_Backend_Api_Helpcenter_V1_SupportContacts,TProto.Travel_App_Backend_Api_Helpcenter_V1_SupportContactsExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_SuggestGroupExt0,TProto.Travel_App_Backend_Api_Hotels_V1_SuggestGroup,directed
TProto.Travel_App_Backend_Api_Hotelscommon_V1_DatesRange,TProto.Travel_App_Backend_Api_Hotelscommon_V1_DatesRangeExt0,directed
TProto.Travel_App_Backend_Api_Hotelscommon_V1_DatesRange,TProto.Google_Type_Date,directed
TUIComponents.HotelToolbarTitleView,TUIComponents.HotelToolbarTitleViewExt0,directed
TUIComponents.HotelToolbarTitleView,TLocalization.TLocalizationStrings,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_HotelsSearchResults,TProto.Travel_App_Backend_Api_Hotels_V1_SearchHotelsReq,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_HotelsSearchResults,TProto.Travel_App_Backend_Api_Urlparser_V1_HotelsSearchResultsExt0,directed
TUIUtils.RemoteImageErrorHandler,TAnalytics.MetricError,directed
TUIUtils.RemoteImageErrorHandler,TUIUtils.RemoteImageErrorProvider,directed
TUIUtils.RemoteImageErrorHandler,TUIUtils.RemoteImageError,directed
TProto.Travel_App_Backend_Api_Hotels_V1_Effect,TProto.Travel_App_Backend_Api_Hotels_V1_EffectExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_Effect,TProto.Travel_App_Backend_Api_Hotels_V1_Effect,directed
TProto.Travel_App_Backend_Api_Aviaprice_V1_PriceItemExt0,TProto.Travel_App_Backend_Api_Aviaprice_V1_PriceItem,directed
THotelDetailsMap.PlaceDetailsStateExt1,THotelDetailsMap.PlaceDetailsStateExt1.Effect,directed
THotelDetailsMap.PlaceDetailsStateExt1,THotelDetailsMap.RoutePlaceRequest,directed
THotelDetailsMap.PlaceDetailsStateExt1,THotelDetailsMapAPI.PlaceGalleryNavigation,directed
THotelDetailsMap.PlaceDetailsStateExt1,THotelDetailsMap.PlaceDetailsState,directed
THotelDetailsMap.PlaceDetailsStateExt1,TStore.Message,directed
THotelDetailsMap.PlaceDetailsStateExt1,THotelDetailsMap.PlaceDetailsStateExt1.Input,directed
TProto.Google_Type_PostalAddress,TProto.Google_Type_PostalAddressExt0,directed
Travel.ProfileCellViewExt0,Travel.ProfileCellViewExt0.Model,directed
Travel.ProfileCellViewExt0,Travel.ProfileCellViewExt0.TrailingContent,directed
TProto.Travel_App_Backend_Api_Travelers_V1_FieldType,TProto.Travel_App_Backend_Api_Travelers_V1_FieldType,directed
TProto.Travel_App_Backend_Api_Travelers_V1_FieldType,TProto.Travel_App_Backend_Api_Travelers_V1_FieldTypeExt0,directed
TProto.Travel_App_Backend_Api_Promo_V1_LoyaltyBenefit,TProto.Travel_App_Backend_Api_Promo_V1_LoyaltyBenefitDetails,directed
TProto.Travel_App_Backend_Api_Promo_V1_LoyaltyBenefit,TProto.Travel_App_Backend_Api_Promo_V1_LoyaltyBenefitExt0,directed
TProto.Travel_App_Backend_Api_Promo_V1_LoyaltyBenefit,TProto.Travel_App_Backend_Api_Promo_V1_LoyaltyBenefitType,directed
TCheckout.PlusView,TCheckout.PlusSegmentedControl,directed
TCheckout.PlusView,TUIUtils.LinearGradientContainer,directed
TCheckout.PlusView,TLocalization.TLocalizationStrings,directed
TCheckout.PlusView,TCheckout.PlusViewExt0,directed
TCheckout.PlusView,TCheckout.PlusNotActiveView,directed
TInputs.HotelsSuggestInputViewExt0.SectionModel,TAnywhere.Proto,directed
HelpCenterUnitTests.HelpCenterViewsTests,THelpCenter.SkeletonView_Previews,directed
HelpCenterUnitTests.HelpCenterViewsTests,THelpCenter.HelpCenterErrorView_Previews,directed
HelpCenterUnitTests.HelpCenterViewsTests,THelpCenter.HelpCenterView_Previews,directed
HelpCenterUnitTests.HelpCenterViewsTests,THelpCenter.ContactSupportView_Previews,directed
HelpCenterUnitTests.HelpCenterViewsTests,THelpCenter.HelpCenterArticleView_Previews,directed
HelpCenterUnitTests.HelpCenterViewsTests,THelpCenter.SupportView_Previews,directed
HelpCenterUnitTests.HelpCenterViewsTests,THelpCenter.SupportSkeletonView_Previews,directed
TReviewToHotel.ReviewStarsView,TReviewToHotel.ReviewStarsViewExt0,directed
TUIComponents.ExpandableTextViewContainer,TUIComponents.ExpandableTextView,directed
TUIComponents.ExpandableTextViewContainer,TUIComponents.ExpandableTextViewContainerExt0,directed
TCalendar.PriceItemExt0,TAnywhere.Proto,directed
Travel.AviaPassengersCountersStack_Previews.AviaPassengersCountersStackContainer,Travel.AviaPassengersCountersStack,directed
Travel.AviaPassengersCountersStack_Previews.AviaPassengersCountersStackContainer,TUtils.Clamping,directed
TDivPro.DivProFacade,TDivPro.DivMetricaReporter,directed
TDivPro.DivProFacade,TDivPro.DivProFontProviderImpl,directed
TDivPro.DivProFacade,TDivPro.DivProFacadeExt0,directed
TTrips.TripListCompactCellView_Previews,TUIUtils.IdentityViewModifier,directed
TTrips.TripListCompactCellView_Previews,TTrips.TripListCompactCellView,directed
TWebView.StubPortalJSMessageHandler,TWebView.PortalJSMessage,directed
TPlus.PlusCashbackBadge_Previews,TPlus.PlusCashbackBadge,directed
TPlus.PlusCashbackBadge_Previews,TUIUtils.IdentityViewModifier,directed
Travel.DiscoverySmartRatingViewExt0,Travel.DiscoverySmartRatingViewExt0.Model,directed
TMapKit.MapPlacePinView,TMapKit.MapPlacePinViewExt1,directed
TMapKit.MapPlacePinView,TMapKit.MapPlacePinViewExt0,directed
THotelSerp.HotelsNotFoundViewExt0.Model,THotelSerp.AppliedFiltersBubblesView,directed
TProto.Travel_App_Backend_Api_Hotelscommon_V1_LoyaltyNotificationTooltipsExt0,TProto.Travel_App_Backend_Api_Hotelscommon_V1_LoyaltyNotificationTooltips,directed
TProto.Travel_App_Backend_Api_Hotelscommon_V1_LoyaltyNotificationTooltipsExt0,TProto.Travel_App_Backend_Api_Hotelscommon_V1_LoyaltyNotificationTooltipDefault,directed
TProto.Travel_App_Backend_Api_Hotelscommon_V1_LoyaltyNotificationTooltipsExt0,TProto.Travel_App_Backend_Api_Hotelscommon_V1_LoyaltyNotificationTooltipForecast,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewTextBlockElementExt0,TProto.Travel_App_Backend_Api_Urlparser_V1_ModalViewTextBlockElement,directed
TUIComponents.SearchButtonsView,TUIComponents.SearchButtonsViewExt0,directed
TUIComponents.SearchButtonsView,TUIComponents.SearchButtonsViewExt1,directed
TUIComponents.SearchButtonsView,TLocalization.TLocalizationStrings,directed
TUIComponents.SearchButtonsView,TUIComponents.PlainButton,directed
Travel.TransferDurationView,TLocalization.TLocalizationStrings,directed
Travel.TransferDurationView,Travel.IntervalSlider,directed
Travel.TransferDurationView,Travel.AviaTransfersFilterModel,directed
TInputs.ControlSearchViewAnimationModifier,TInputs.SearchAnimationStateMachine,directed
TripSummaryUnitTests.NumericStoryTests,TAnalyticsTestKit.MockMetricSender,directed
TripSummaryUnitTests.NumericStoryTests,TTravelActionSheetAPI.MockTravelActionSheetFactory,directed
TripSummaryUnitTests.NumericStoryTests,TTripSummary.NumericStoryViewService,directed
TripSummaryUnitTests.NumericStoryTests,TTripSummaryAPI.MockTripSummaryActionsSheetBuilder,directed
TripSummaryUnitTests.NumericStoryTests,TTripSummary.MockStorySaver,directed
TripSummaryUnitTests.NumericStoryTests,TTripSummary.NumericStoryModel,directed
TripSummaryUnitTests.NumericStoryTests,TUtils.MockTopViewControllerProvider,directed
TripSummaryUnitTests.NumericStoryTests,TTripSummary.NumericStoryViewStateMachine,directed
TripSummaryUnitTests.NumericStoryTests,TSnackbar.SnackbarStateMachine,directed
TripSummaryUnitTests.NumericStoryTests,TUIComponents.MockSharingActivityControllerCreator,directed
TFilters.FilterPanelEffectHandler,TFilters.FilterPanelState,directed
TProto.Travel_App_Backend_Api_Trips_V1_DeleteTripResponse,TProto.Travel_App_Backend_Api_Trips_V1_DeleteTripResponseExt0,directed
TAnywhere.AnywhereStoreExt0,TLocation.Coordinate,directed
TProto.Travel_App_Backend_Api_Hotels_V1_FilterInfoExt0,TProto.Travel_App_Backend_Api_Hotels_V1_FilterInfo,directed
Travel.TravelStringsExt0,Travel.TravelResources,directed
TStories.StoriesView,TUIComponents.PlainButton,directed
TStories.StoriesView,TStories.StoriesViewStateMachine,directed
TStories.StoriesView,TStories.StoriesViewExt0,directed
TPlus.PlusAuthService,TAccountManagement.AuthStateMachine,directed
Travel.AviaFilterSearchSideType,Travel.DepartureArrivalModel,directed
Travel.AviaFilterSearchSideType,TLocalization.TLocalizationStrings,directed
Travel.AviaFilterSearchSideType,Travel.AirportsFilterModel,directed
TTrips.WhereToStayLoadedViewExt0,TTrips.WhereToStayLoadedViewExt0.Layout,directed
TProto.Travel_App_Backend_Api_Travelers_V1_CreateDocumentRspExt0,TProto.Travel_App_Backend_Api_Travelers_V1_CreateDocumentRsp,directed
TCheckout.CheckoutModelExt0,THotelCore.HotelId,directed
TCheckout.CheckoutModelExt0,TAnalytics.MetricEvent,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.HotelInfoModel,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.AdditionalGuestsModel,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.CheckoutLegalModel,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.PassengerDocumentsModel,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.MetricModel,directed
TCheckout.CheckoutModelExt0,TCheckout.CheckoutState,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.EstimateDiscountModel,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.PlusInfoModel,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.PaymentOptionsModel,directed
TCheckout.CheckoutModelExt0,TUIComponents.HotelToolbarTitleView,directed
TCheckout.CheckoutModelExt0,TAnywhere.Proto,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.OfferRequestModel,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.RoomInfoModel,directed
TCheckout.CheckoutModelExt0,TLoyaltyContext.NotificationMapper,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.CheckInRulesModel,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.CancellationInfoModel,directed
TCheckout.CheckoutModelExt0,TCheckoutAPI.SplitPlansModel,directed
TCheckout.CheckoutModelExt0,TUtils.GuestFieldsValidators,directed
TUIComponents.ToolBarModel.Icon,TUIUtils.Callbacks,directed
TTrips.TripGuideSkeletonView,TUIComponents.SkeletonItem,directed
TTrips.TripGuideSkeletonView,TTrips.TripGuideSkeletonViewExt0,directed
TAviaSnippet.AviaSnippetHeaderViewExt0.Model,TAviaSnippet.SnippetVariant,directed
TAviaSnippet.AviaSnippetHeaderViewExt0.Model,TAviaSnippet.AviaCompanySnippetInfo,directed
TProto.Travel_App_Backend_Api_Commonorder_V1_QuestionAndAnswerExt0,TProto.Travel_App_Backend_Api_Commonorder_V1_QuestionAndAnswer,directed
TProto.Travel_App_Backend_Api_Travelers_V1_FieldValue,TProto.Travel_App_Backend_Api_Travelers_V1_FieldValueExt0,directed
TProto.Travel_App_Backend_Api_Travelers_V1_FieldValue,TProto.Travel_App_Backend_Api_Travelers_V1_FieldValue,directed
TProto.Travel_App_Backend_Api_Travelers_V1_FieldValue,TProto.Travel_App_Backend_Api_Travelers_V1_FieldValue.OneOf_Value,directed
TProto.Travel_App_Backend_Api_Travelers_V1_FieldValue,TProto.Google_Type_Date,directed
TProto.Travel_App_Backend_Api_Travelers_V1_FieldValue,TProto.Travel_App_Backend_Api_Travelers_V1_Gender,directed
Travel.HotelsSerpHeaderViewExt0,Travel.HotelsSerpHeaderViewExt0.Model,directed
TTrips.RoutesLoadingView,TUIComponents.SkeletonText,directed
TTrips.RoutesLoadingView,TUIComponents.SkeletonItem,directed
TTrips.RoutesLoadingView,TLocalization.TLocalizationStrings,directed
TTrips.RoutesLoadingView,TTrips.RoutesLoadingViewExt0,directed
TTrips.RoutesLoadingView,TTrips.TripGuideScrollBlockView,directed
TProto.Travel_App_Backend_Api_Travelers_V1_GetDocumentRspExt0,TProto.Travel_App_Backend_Api_Travelers_V1_GetDocumentRsp,directed
TravelUnitTests.ImageUrlBuilderTests,TUIUtils.ImageUrlBuilder,directed
TravelUnitTests.ImageUrlBuilderTests,TLogging.StubLogger,directed
TProto.Travel_App_Backend_Api_Hotels_V1_PromoBonus.OneOf_Bonus,TProto.Travel_App_Backend_Api_Hotels_V1_PromoBonusDiscount,directed
TFavoritesCore.StubFavoriteHotelsServiceFactory,TFavoritesCore.StubFavoriteHotelsService,directed
TAppSettings.AppSettingsContainer,TUtils.ArrayBuilder,directed
TAppSettings.AppSettingsContainer,TAccountManagement.AuthStateMachine,directed
TAppSettings.AppSettingsContainer,TLocalization.TLocalizationStrings,directed
TAppSettings.AppSettingsContainer,TAppSettings.AppSettingsCellView,directed
TAppSettings.AppSettingsContainer,TAppSettings.AppSettingsView,directed
TLogging.StubLogger,TLogging.LoggingEvent,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetReviewsReq,TProto.Travel_App_Backend_Api_Hotels_V1_ReviewSort,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetReviewsReq,TProto.Travel_App_Backend_Api_Hotelscommon_V1_PagingParams,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetReviewsReq,TProto.Travel_App_Backend_Api_Hotels_V1_KeyphraseParams,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetReviewsReq,TProto.Travel_App_Backend_Api_Hotels_V1_GetReviewsReqExt0,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetReviewsReq,TProto.Travel_App_Backend_Api_Hotelscommon_V1_AnalyticsData,directed
TProto.Travel_App_Backend_Api_Hotels_V1_GetReviewsReq,TProto.Travel_App_Backend_Api_Hotelscommon_V1_HotelID,directed
Travel.HotelReviewsHorizontalCarouselView_Previews,TUIUtils.IdentityViewModifier,directed
Travel.HotelReviewsHorizontalCarouselView_Previews,Travel.HotelReviewsHorizontalCarouselView,directed
TCheckout.CommentToHotelView,TUIComponents.ExpandableTextViewWithPlaceholder,directed
TCheckout.CommentToHotelView,TLocalization.TLocalizationStrings,directed
TCheckout.CommentToHotelView,TCheckout.CommentToHotelViewExt0,directed
TMockKit.MockNotificationsManager,TNotificationsRegisterer.NotificationsStatus,directed
TLoyaltyProgram.LoyaltyBenefitView,TLoyaltyProgram.LoyaltyBenefitView.BannerType,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_Snippet.Transfers,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_Snippet,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_Snippet.Refund,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_Snippet.RefundAvailability,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_Snippet.Transfer,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_SnippetExt0,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_Snippet.Baggage,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_Snippet.CarryOn,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_Snippet.Variant,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_Snippet.BadgeType,directed
TProto.Travel_App_Backend_Api_Avia_V1_Snippet,TProto.Travel_App_Backend_Api_Avia_V1_Snippet.Badge,directed
Travel.TransferAirportsView_Previews,TUIUtils.IdentityViewModifier,directed
Travel.TransferAirportsView_Previews,THaptics.StubHapticFeedbackManager,directed
Travel.TransferAirportsView_Previews,Travel.AviaFiltersStateMachine,directed
Travel.TransferAirportsView_Previews,Travel.TransferAirportsView,directed
Travel.HotelCollectionStateMachineExt1,Travel.HotelCollectionStateMachineExt1.Request,directed
Travel.HotelRoomsContainerExt0,Travel.HotelRoomsView,directed
Travel.HotelRoomsContainerExt0,TAnywhere.Proto,directed
Travel.HotelRoomsContainerExt0,THotelCore.HotelId,directed
Travel.HotelRoomsContainerExt0,TUIComponents.HotelToolbarTitleView,directed
Travel.HotelRoomsContainerExt0,TFavoritesCore.FavoriteHotelSelection,directed
TProto.Travel_App_Backend_Api_Weekend_V1_RoutesInitSearchRequestExt0,TProto.Travel_App_Backend_Api_Weekend_V1_RoutesInitSearchRequest,directed
TProto.Travel_App_Backend_Api_Urlparser_V1_FallbackAction,TProto.Travel_App_Backend_Api_Urlparser_V1_DoNothing,directed
